"assemblage","sequencing_depth","Method","expected_asvs","timepoint","hydro_group","samples","total_reads","observed_asvs_pooled"
"D30__Hydrolysate",372000,"Rarefaction",63.1963539607832,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",373000,"Rarefaction",63.1996073674491,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",374000,"Rarefaction",63.2028460681731,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",375000,"Rarefaction",63.2060701635805,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",376000,"Rarefaction",63.2092797515155,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",377000,"Rarefaction",63.2124749301563,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",378000,"Rarefaction",63.2156557953734,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",379000,"Rarefaction",63.2188224429363,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",380000,"Rarefaction",63.221974967353,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",381000,"Rarefaction",63.225113461284,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",382000,"Rarefaction",63.2282380174356,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",383000,"Rarefaction",63.2313487265749,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",384000,"Rarefaction",63.2344456791653,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",385000,"Rarefaction",63.2375289644277,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",386000,"Rarefaction",63.2405986702382,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",387000,"Rarefaction",63.2436548845095,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",388000,"Rarefaction",63.2466976928431,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",389000,"Rarefaction",63.249727181062,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",390000,"Rarefaction",63.252743433545,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",391000,"Rarefaction",63.2557465337128,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",392000,"Rarefaction",63.2587365643551,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",393000,"Rarefaction",63.2617136073781,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",394000,"Rarefaction",63.2646777434561,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",395000,"Rarefaction",63.2676290526943,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",396000,"Rarefaction",63.2705676144416,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",397000,"Rarefaction",63.2734935071815,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",398000,"Rarefaction",63.2764068083658,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",399000,"Rarefaction",63.2793075947537,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",4e+05,"Rarefaction",63.2821959424391,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",401000,"Rarefaction",63.2850719265538,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",402000,"Rarefaction",63.2879356215984,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",403000,"Rarefaction",63.2907871014383,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",404000,"Rarefaction",63.2936264387071,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",405000,"Rarefaction",63.2964537057505,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",406000,"Rarefaction",63.2992689740934,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",407000,"Rarefaction",63.3020723143823,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",408000,"Rarefaction",63.3048637968612,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",409000,"Rarefaction",63.3076434909149,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",410000,"Rarefaction",63.310411464961,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",411000,"Rarefaction",63.3131677871445,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",412000,"Rarefaction",63.3159125248555,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",413000,"Rarefaction",63.3186457449752,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",414000,"Rarefaction",63.3213675131911,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",415000,"Rarefaction",63.3240778949372,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",416000,"Rarefaction",63.3267769553066,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",417000,"Rarefaction",63.3294647582913,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",418000,"Rarefaction",63.3321413672512,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",419000,"Rarefaction",63.3348068454265,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",420000,"Rarefaction",63.3374612550568,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",421000,"Rarefaction",63.340104657709,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",422000,"Rarefaction",63.3427371148228,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",423000,"Rarefaction",63.3453586870763,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",424000,"Rarefaction",63.3479694341969,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",425000,"Rarefaction",63.350569415999,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",426000,"Rarefaction",63.3531586911919,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",427000,"Rarefaction",63.3557373184271,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",428000,"Rarefaction",63.3583053555061,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",429000,"Rarefaction",63.3608628597463,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",430000,"Rarefaction",63.3634098878353,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",431000,"Rarefaction",63.365946496395,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",432000,"Rarefaction",63.3684727409872,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",433000,"Rarefaction",63.370988677176,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",434000,"Rarefaction",63.3734943597107,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",435000,"Rarefaction",63.3759898428417,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",436000,"Rarefaction",63.378475180672,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",437000,"Rarefaction",63.3809504262257,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",438000,"Rarefaction",63.3834156327702,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",439000,"Rarefaction",63.385870852836,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",440000,"Rarefaction",63.388316138168,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",441000,"Rarefaction",63.3907515406093,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",442000,"Rarefaction",63.3931771111851,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",443000,"Rarefaction",63.3955929005537,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",444000,"Rarefaction",63.3979989591085,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",445000,"Rarefaction",63.4003953365699,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",446000,"Rarefaction",63.4027820825243,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",447000,"Rarefaction",63.4051592458628,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",448000,"Rarefaction",63.4075268753501,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",449000,"Rarefaction",63.4098850190874,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",450000,"Rarefaction",63.412233724862,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",451000,"Rarefaction",63.4145730401737,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",452000,"Rarefaction",63.4169030119729,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",453000,"Rarefaction",63.419223687222,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",454000,"Rarefaction",63.4215351118337,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",455000,"Rarefaction",63.4238373319636,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",456000,"Rarefaction",63.4261303928414,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",457000,"Rarefaction",63.4284143399144,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",458000,"Rarefaction",63.4306892178715,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",459000,"Rarefaction",63.4329550711617,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",460000,"Rarefaction",63.435211944122,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",461000,"Rarefaction",63.4374598802322,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",462000,"Rarefaction",63.4396989231035,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",463000,"Rarefaction",63.4419291157995,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",464000,"Rarefaction",63.4441505008751,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",465000,"Rarefaction",63.4463631210669,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",466000,"Rarefaction",63.4485670184165,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",467000,"Rarefaction",63.4507622343915,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",468000,"Rarefaction",63.4529488108133,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",469000,"Rarefaction",63.45512678869,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",470000,"Rarefaction",63.4572962088326,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",471000,"Rarefaction",63.4594571119526,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",472000,"Rarefaction",63.4616095380594,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",473000,"Rarefaction",63.4637535272192,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",474000,"Rarefaction",63.4658891190095,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",475000,"Rarefaction",63.4680163528054,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",476000,"Rarefaction",63.4701352678459,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",477000,"Rarefaction",63.4722459025383,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",478000,"Rarefaction",63.4743482956375,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",479000,"Rarefaction",63.4764424853078,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",480000,"Rarefaction",63.4785285096016,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",481000,"Rarefaction",63.4806064060875,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",482000,"Rarefaction",63.4826762120255,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",483000,"Rarefaction",63.4847379648728,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",484000,"Rarefaction",63.4867917011586,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",485000,"Rarefaction",63.4888374579343,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",486000,"Rarefaction",63.4908752711351,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",487000,"Rarefaction",63.4929051771103,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",488000,"Rarefaction",63.4949272115418,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",489000,"Rarefaction",63.496941410284,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",490000,"Rarefaction",63.4989478084709,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",491000,"Rarefaction",63.5009464415483,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",492000,"Rarefaction",63.5029373440568,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",493000,"Rarefaction",63.5049205507502,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",494000,"Rarefaction",63.5068960961122,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",495000,"Rarefaction",63.508864014349,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",496000,"Rarefaction",63.5108243392836,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",497000,"Rarefaction",63.5127771047984,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",498000,"Rarefaction",63.5147223442621,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",499000,"Rarefaction",63.5166600910255,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",5e+05,"Rarefaction",63.5185903781188,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",501000,"Rarefaction",63.5205132385943,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",502000,"Rarefaction",63.5224287047073,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",503000,"Rarefaction",63.5243368093195,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",504000,"Rarefaction",63.5262375840973,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",505000,"Rarefaction",63.5281310616326,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",506000,"Rarefaction",63.5300172733694,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",507000,"Rarefaction",63.5318962510917,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",508000,"Rarefaction",63.5337680259236,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",509000,"Rarefaction",63.5356326293114,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",510000,"Rarefaction",63.5374900922278,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",511000,"Rarefaction",63.5393404453643,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",512000,"Rarefaction",63.5411837195002,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",513000,"Rarefaction",63.5430199448909,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",514000,"Rarefaction",63.5448491518819,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",515000,"Rarefaction",63.5466713703861,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",516000,"Rarefaction",63.5484866305427,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",517000,"Rarefaction",63.5502949618399,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",518000,"Rarefaction",63.5520963937418,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",519000,"Rarefaction",63.5538909556703,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",520000,"Rarefaction",63.5556786766954,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",521000,"Rarefaction",63.5574595857236,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",522000,"Rarefaction",63.559233711663,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",523000,"Rarefaction",63.5610010832056,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",524000,"Rarefaction",63.5627617287363,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",525000,"Rarefaction",63.5645156764091,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",526000,"Rarefaction",63.5662629544652,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",527000,"Rarefaction",63.5680035908094,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",528000,"Rarefaction",63.5697376132847,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",529000,"Rarefaction",63.571465049413,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",530000,"Rarefaction",63.5731859268197,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",531000,"Rarefaction",63.5749002726609,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",532000,"Rarefaction",63.5766081141158,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",533000,"Rarefaction",63.5783094781707,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",534000,"Rarefaction",63.5800043918802,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",535000,"Rarefaction",63.5816928815293,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",536000,"Rarefaction",63.5833749738657,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",537000,"Rarefaction",63.5850506953503,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",538000,"Rarefaction",63.586720071933,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",539000,"Rarefaction",63.5883831301498,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",540000,"Rarefaction",63.5900398955016,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",541000,"Rarefaction",63.59169039403,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",542000,"Rarefaction",63.5933346512688,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",543000,"Rarefaction",63.5949726927607,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",544000,"Rarefaction",63.5966045438875,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",545000,"Rarefaction",63.5982302300415,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",546000,"Rarefaction",63.5998497759221,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",547000,"Rarefaction",63.6014632068383,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",548000,"Rarefaction",63.6030705474184,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",549000,"Rarefaction",63.6046718224568,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",550000,"Rarefaction",63.6062670563896,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",551000,"Rarefaction",63.6078562737438,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",552000,"Rarefaction",63.6094394986552,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",553000,"Rarefaction",63.6110167555077,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",554000,"Rarefaction",63.6125880681629,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",555000,"Rarefaction",63.6141534605061,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",556000,"Rarefaction",63.6157129564039,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",557000,"Rarefaction",63.6172665795099,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",558000,"Rarefaction",63.618814353219,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",559000,"Rarefaction",63.6203563011486,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",560000,"Rarefaction",63.6218924463092,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",561000,"Rarefaction",63.6234228120811,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",562000,"Rarefaction",63.6249474214331,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",563000,"Rarefaction",63.626466297233,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",564000,"Rarefaction",63.6279794622805,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",565000,"Rarefaction",63.6294869393351,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",566000,"Rarefaction",63.630988751008,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",567000,"Rarefaction",63.6324849195981,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",568000,"Rarefaction",63.6339754675383,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",569000,"Rarefaction",63.6354604169944,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",570000,"Rarefaction",63.6369397901599,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",571000,"Rarefaction",63.6384136089766,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",572000,"Rarefaction",63.6398818953789,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",573000,"Rarefaction",63.6413446710061,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",574000,"Rarefaction",63.6428019578154,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",575000,"Rarefaction",63.6442537770976,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",576000,"Rarefaction",63.6457001503934,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",577000,"Rarefaction",63.6471410990978,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",578000,"Rarefaction",63.6485766443999,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",579000,"Rarefaction",63.6500068075326,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",580000,"Rarefaction",63.6514316094882,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",581000,"Rarefaction",63.6528510710888,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",582000,"Rarefaction",63.6542652133281,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",583000,"Rarefaction",63.6556740568373,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",584000,"Rarefaction",63.6570776223956,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",585000,"Rarefaction",63.6584759304265,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",586000,"Rarefaction",63.6598690012096,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",587000,"Rarefaction",63.6612568553148,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",588000,"Rarefaction",63.6626395128296,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",589000,"Rarefaction",63.6640169939107,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",590000,"Rarefaction",63.6653893188129,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",591000,"Rarefaction",63.6667565072095,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",592000,"Rarefaction",63.6681185790517,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",593000,"Rarefaction",63.6694755541064,"D30","Hydrolysate",29,1559843,64
"D30__Hydrolysate",594000,"Rarefaction",63.670827452064,"D30","Hydrolysate",29,1559843,64
